2017-09-21 05:42:04,b'RT @ImRids10: Dil toh sab ke pass hota hai par har koi dil wala nahi hota hai SRK jesa.\n@iamsrk love you\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xf0\x9f\x92\x95\n#ShahRukhKhan \xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xf0\x9f\x92\x95 https://t\xe2\x80\xa6'
2017-09-21 05:42:04,b'RT @ImRids10: Dil toh sab ke pass hota hai par har koi dil wala nahi hota hai SRK jesa.\n@iamsrk love you\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xf0\x9f\x92\x95\n#ShahRukhKhan \xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xf0\x9f\x92\x95 https://t\xe2\x80\xa6'
2017-09-21 05:42:04,b'RT @ImRids10: Dil toh sab ke pass hota hai par har koi dil wala nahi hota hai SRK jesa.\n@iamsrk love you\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xf0\x9f\x92\x95\n#ShahRukhKhan \xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xf0\x9f\x92\x95 https://t\xe2\x80\xa6'
